# Generated from UNIDATA/PropList.txt.
0x0069-0x006A t
0x012F t
0x0249 t
0x0268 t
0x029D t
0x02B2 t
0x03F3 t
0x0456 t
0x0458 t
0x1D62 t
0x1D96 t
0x1DA4 t
0x1DA8 t
0x1E2D t
0x1ECB t
0x2071 t
0x2148-0x2149 t
0x2C7C t
0x1D422-0x1D423 t
0x1D456-0x1D457 t
0x1D48A-0x1D48B t
0x1D4BE-0x1D4BF t
0x1D4F2-0x1D4F3 t
0x1D526-0x1D527 t
0x1D55A-0x1D55B t
0x1D58E-0x1D58F t
0x1D5C2-0x1D5C3 t
0x1D5F6-0x1D5F7 t
0x1D62A-0x1D62B t
0x1D65E-0x1D65F t
0x1D692-0x1D693 t
