# Generated from UNIDATA/UnicodeData.txt.
0x0CBC 7
0x0CBD-0x0CCC 0
0x0CCD 9
0x0CD5-0x0D4C 0
0x0D4D 9
0x0D57-0x0DC6 0
0x0DCA 9
0x0DCF-0x0E37 0
0x0E38-0x0E39 103
0x0E3A 9
0x0E3F-0x0E47 0
0x0E48-0x0E4B 107
0x0E4C-0x0EB7 0
0x0EB8-0x0EB9 118
0x0EBB-0x0EC6 0
0x0EC8-0x0ECB 122
0x0ECC-0x0F17 0
0x0F18-0x0F19 220
0x0F1A-0x0F34 0
0x0F35 220
0x0F36 0
0x0F37 220
0x0F38 0
0x0F39 216
0x0F3A-0x0F6C 0
0x0F71 129
0x0F72 130
0x0F73 0
0x0F74 132
0x0F75-0x0F79 0
0x0F7A-0x0F7D 130
0x0F7E-0x0F7F 0
0x0F80 130
0x0F81 0
0x0F82-0x0F83 230
0x0F84 9
0x0F85 0
0x0F86-0x0F87 230
0x0F88-0x0FC5 0
0x0FC6 220
0x0FC7-0x1036 0
0x1037 7
0x1038 0
0x1039-0x103A 9
0x103B-0x108C 0
0x108D 220
0x108E-0x135A 0
0x135F 230
0x1360-0x1713 0
0x1714 9
0x1720-0x1733 0
0x1734 9
0x1735-0x17D1 0
0x17D2 9
0x17D3-0x17DC 0
0x17DD 230
0x17E0-0x18A8 0
0x18A9 228
0x18AA-0x1938 0
0x1939 222
0x193A 230
0x193B 220
0x1940-0x1A16 0
0x1A17 230
0x1A18 220
0x1A19-0x1A5E 0
0x1A60 9
0x1A61-0x1A74 0
0x1A75-0x1A7C 230
0x1A7F 220
0x1A80-0x1B33 0
0x1B34 7
0x1B35-0x1B43 0
0x1B44 9
0x1B45-0x1B6A 0
0x1B6B 230
0x1B6C 220
0x1B6D-0x1B73 230
0x1B74-0x1BA9 0
0x1BAA 9
0x1BAE-0x1C36 0
0x1C37 7
0x1C3B-0x1C7F 0
0x1CD0-0x1CD2 230
0x1CD3 0
0x1CD4 1
0x1CD5-0x1CD9 220
0x1CDA-0x1CDB 230
0x1CDC-0x1CDF 220
0x1CE0 230
0x1CE1 0
0x1CE2-0x1CE8 1
0x1CE9-0x1CEC 0
0x1CED 220
0x1CEE-0x1DBF 0
0x1DC0-0x1DC1 230
0x1DC2 220
0x1DC3-0x1DC9 230
0x1DCA 220
0x1DCB-0x1DCC 230
0x1DCD 234
0x1DCE 214
0x1DCF 220
0x1DD0 202
0x1DD1-0x1DE6 230
0x1DFD 220
0x1DFE 230
0x1DFF 220
0x1E00-0x20B8 0
0x20D0-0x20D1 230
0x20D2-0x20D3 1
0x20D4-0x20D7 230
0x20D8-0x20DA 1
0x20DB-0x20DC 230
0x20DD-0x20E0 0
0x20E1 230
0x20E2-0x20E4 0
0x20E5-0x20E6 1
0x20E7 230
0x20E8 220
0x20E9 230
0x20EA-0x20EB 1
0x20EC-0x20EF 220
0x20F0 230
0x2100-0x2CEE 0
0x2CEF-0x2CF1 230
0x2CF9-0x2DDE 0
0x2DE0-0x2DFF 230
0x2E00-0x3029 0
0x302A 218
0x302B 228
0x302C 232
0x302D 222
0x302E-0x302F 224
0x3030-0x3096 0
0x3099-0x309A 8
0x309B-0xA66E 0
0xA66F 230
0xA670-0xA673 0
0xA67C-0xA67D 230
0xA67E-0xA6EF 0
0xA6F0-0xA6F1 230
0xA6F2-0xA805 0
0xA806 9
0xA807-0xA8C3 0
0xA8C4 9
0xA8CE-0xA8D9 0
0xA8E0-0xA8F1 230
0xA8F2-0xA92A 0
0xA92B-0xA92D 220
0xA92E-0xA952 0
0xA953 9
0xA95F-0xA9B2 0
0xA9B3 7
0xA9B4-0xA9BF 0
0xA9C0 9
0xA9C1-0xAAAF 0
0xAAB0 230
0xAAB1 0
0xAAB2-0xAAB3 230
0xAAB4 220
0xAAB5-0xAAB6 0
0xAAB7-0xAAB8 230
0xAAB9-0xAABD 0
0xAABE-0xAABF 230
0xAAC0 0
0xAAC1 230
0xAAC2-0xABEC 0
0xABED 9
0xABF0-0xFB1D 0
0xFB1E 26
0xFB1F-0xFE19 0
0xFE20-0xFE26 230
0xFE30-0x101FC 0
0x101FD 220
0x10280-0x10A0C 0
0x10A0D 220
0x10A0E 0
0x10A0F 230
0x10A10-0x10A33 0
0x10A38 230
0x10A39 1
0x10A3A 220
0x10A3F 9
0x10A40-0x110B8 0
0x110B9 9
0x110BA 7
0x110BB-0x1D164 0
0x1D165-0x1D166 216
0x1D167-0x1D169 1
0x1D16A-0x1D16C 0
0x1D16D 226
0x1D16E-0x1D172 216
0x1D173-0x1D17A 0
0x1D17B-0x1D182 220
0x1D183-0x1D184 0
0x1D185-0x1D189 230
0x1D18A-0x1D18B 220
0x1D18C-0x1D1A9 0
0x1D1AA-0x1D1AD 230
0x1D1AE-0x1D241 0
0x1D242-0x1D244 230
0x1D245-0x10FFFD 0
